"SNP_rm_GWAS1_Nmiss","SNP_rm_GWAS2_Nmiss","SNP_RP_GWAS1_TOTAL","SNP_RP_GWAS1_PERC","SNP_RP_GWAS2_TOTAL","SNP_RP_GWAS2_PERC","h2_1","h2_1_se","h2_2","h2_2_se","gcov","gcov_se","rg","se","p","output_file","output_file_path","id_1","label_1","id_2","label_2"
0,0,1029867,1029876,1029099,1029876,0.0114,0.0011,0.1826,0.0047,-5e-04,0.0017,-0.0108,0.0373,0.772,"GCST90041833_breast-neoplasm-2_GCST90275153_mdd-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041833_breast-neoplasm-2_GCST90275153_mdd-age-sex-M1.Rout","GCST90041833","breast-neoplasm-2","GCST90275153","mdd-age-sex-M1"
0,0,1027244,1029876,1029867,1029876,0.0102,9e-04,0.0047,0.0012,-3e-04,7e-04,-0.0457,0.104,0.66,"GCST90225527_anxiety-2_GCST90042700_breast-cancer-family-siblings.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225527_anxiety-2_GCST90042700_breast-cancer-family-siblings.Rout","GCST90225527","anxiety-2","GCST90042700","breast-cancer-family-siblings"
0,0,1029099,1029876,1029721,1029876,0.1998,0.006,0.2969,0.0089,0.0764,0.0044,0.3137,0.0188,2.58e-62,"GCST90275155_mdd-5_GCST90128471-females_SCZ-PGC-2022-females.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275155_mdd-5_GCST90128471-females_SCZ-PGC-2022-females.Rout","GCST90275155","mdd-5","GCST90128471-females","SCZ-PGC-2022-females"
0,0,1029867,1029876,1029867,1029876,0.0311,0.0022,0.01,0.0011,-9e-04,0.0012,-0.0484,0.0667,0.468,"GCST90042843_anxiety-treatment-1_GCST90043874_skin-carcinoma-face.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042843_anxiety-treatment-1_GCST90043874_skin-carcinoma-face.Rout","GCST90042843","anxiety-treatment-1","GCST90043874","skin-carcinoma-face"
0,0,1029867,1029876,1029738,1029876,0.021,0.0027,0.0104,9e-04,0.0017,0.0011,0.1134,0.074,0.126,"GCST90042844_anxiety-treatment-2_GCST90435667_uterine-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042844_anxiety-treatment-2_GCST90435667_uterine-leiomyoma.Rout","GCST90042844","anxiety-treatment-2","GCST90435667","uterine-leiomyoma"
0,0,1029239,1029876,1029721,1029876,0.0214,0.0015,0.3944,0.0123,0.022,0.0025,0.2396,0.0276,3.74e-18,"GCST005903_mdd-2_GCST90128471-male_SCZ-PGC-2022-males.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST005903_mdd-2_GCST90128471-male_SCZ-PGC-2022-males.Rout","GCST005903","mdd-2","GCST90128471-male","SCZ-PGC-2022-males"
0,0,1029099,1029876,1009763,1029876,0.2492,0.0072,1,0,0.1025,0.0077,0.2053,0.0158,1.24e-38,"GCST90275151_autism-sex-M1_GCST006803_SCZ-PGC-2018.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275151_autism-sex-M1_GCST006803_SCZ-PGC-2018.Rout","GCST90275151","autism-sex-M1","GCST006803","SCZ-PGC-2018"
0,0,1029738,1029876,1029099,1029876,0.0065,9e-04,0.2424,0.0091,0.006,0.0022,0.1508,0.0557,0.00673,"GCST90436787_musculoskeletal-disorder_GCST90275157_schizo-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90436787_musculoskeletal-disorder_GCST90275157_schizo-sex-M1.Rout","GCST90436787","musculoskeletal-disorder","GCST90275157","schizo-sex-M1"
0,0,1029099,1029876,1016163,1029876,0.1826,0.0047,0.0201,0.0021,0.0054,0.002,0.0896,0.0338,0.00806,"GCST90275153_mdd-age-sex-M1_GCST90239856_uterine-leiomyoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275153_mdd-age-sex-M1_GCST90239856_uterine-leiomyoma-2.Rout","GCST90275153","mdd-age-sex-M1","GCST90239856","uterine-leiomyoma-2"
0,0,1029867,1029876,1023434,1029876,0.0145,0.0012,0.113,0.008,0.0343,0.0015,0.8479,0.0507,9.13e-63,"GCST90042860_crc-benign-neoplasm_GCST90255675_crc-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042860_crc-benign-neoplasm_GCST90255675_crc-cancer-1.Rout","GCST90042860","crc-benign-neoplasm","GCST90255675","crc-cancer-1"
0,0,1029738,1029876,1027982,1029876,0.0065,0.001,0.0763,0.0045,-7.36e-05,0.0017,-0.0033,0.078,0.966,"GCST90435631_lymph-node-malignant-neoplasm_GCST010010_mdd-lifetime-recurrent.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435631_lymph-node-malignant-neoplasm_GCST010010_mdd-lifetime-recurrent.Rout","GCST90435631","lymph-node-malignant-neoplasm","GCST010010","mdd-lifetime-recurrent"
0,0,1029738,1029876,1029738,1029876,0.0169,0.0011,0.0201,0.002,7e-04,8e-04,0.0393,0.0434,0.365,"GCST90435857_mood-disorder_GCST90435594_skin-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435857_mood-disorder_GCST90435594_skin-cancer.Rout","GCST90435857","mood-disorder","GCST90435594","skin-cancer"
0,0,1019367,1029876,1029867,1029876,0.1337,0.0122,0.0097,0.0012,0.0139,0.0024,0.3869,0.076,3.52e-07,"GCST010514_autism-2_GCST90042682_depression-family-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST90042682_depression-family-mother.Rout","GCST010514","autism-2","GCST90042682","depression-family-mother"
0,0,1029867,1029876,1016163,1029876,0.01,0.0011,0.0201,0.0021,1e-04,7e-04,0.0093,0.0528,0.86,"GCST90043874_skin-carcinoma-face_GCST90239856_uterine-leiomyoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90043874_skin-carcinoma-face_GCST90239856_uterine-leiomyoma-2.Rout","GCST90043874","skin-carcinoma-face","GCST90239856","uterine-leiomyoma-2"
0,0,1029239,1029876,1029738,1029876,0.0214,0.0015,0.0207,0.0018,0.001,8e-04,0.0462,0.0407,0.257,"GCST005903_mdd-2_GCST90435597_skin-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST005903_mdd-2_GCST90435597_skin-neoplasm.Rout","GCST005903","mdd-2","GCST90435597","skin-neoplasm"
0,0,1029099,1029876,1029738,1029876,0.3623,0.0093,0.008,9e-04,0.0268,0.0019,0.4992,0.0417,5.06e-33,"GCST90275148_ADHD-sex-M1_GCST90435919_headache-disorder-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275148_ADHD-sex-M1_GCST90435919_headache-disorder-1.Rout","GCST90275148","ADHD-sex-M1","GCST90435919","headache-disorder-1"
0,2985,1029867,1029876,1025955,1029876,0.0377,0.0034,0.0213,0.004,2e-04,0.0021,0.0067,0.075,0.929,"GCST90042841_anxiety-medication_GCST90011804_breast-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042841_anxiety-medication_GCST90011804_breast-carcinoma-1.Rout","GCST90042841","anxiety-medication","GCST90011804","breast-carcinoma-1"
0,0,1029738,1029876,1029867,1029876,0.0178,0.0017,0.023,0.0025,7e-04,0.001,0.0344,0.0511,0.501,"GCST90435600_breast-cancer-1_GCST90041853_prostate-cancer-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435600_breast-cancer-1_GCST90041853_prostate-cancer-5.Rout","GCST90435600","breast-cancer-1","GCST90041853","prostate-cancer-5"
0,0,1029867,1029876,1029867,1029876,0.01,0.0011,0.0086,0.0014,2e-04,7e-04,0.021,0.0794,0.791,"GCST90043874_skin-carcinoma-face_GCST90042872_uterine-fibroid-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90043874_skin-carcinoma-face_GCST90042872_uterine-fibroid-leiomyoma.Rout","GCST90043874","skin-carcinoma-face","GCST90042872","uterine-fibroid-leiomyoma"
0,0,1009763,1029876,1027179,1029876,1,0,0.0342,0.0025,0.0025,0.0033,0.0134,0.0181,0.46,"GCST006803_SCZ-PGC-2018_GCST90013410_bcc-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006803_SCZ-PGC-2018_GCST90013410_bcc-1.Rout","GCST006803","SCZ-PGC-2018","GCST90013410","bcc-1"
336,0,836400,1029876,1027244,1029876,0.1216,0.0106,0.042,0.0024,0.0088,0.0025,0.1236,0.0344,0.000326,"GCST90271613_partial-epilepsy-1_GCST90129443_headache-disorder-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90271613_partial-epilepsy-1_GCST90129443_headache-disorder-2.Rout","GCST90271613","partial-epilepsy-1","GCST90129443","headache-disorder-2"
0,0,1029738,1029876,1027810,1029876,0.0078,0.0011,0.2293,0.0253,0.0124,0.0036,0.2949,0.0835,0.000413,"GCST90435863_anxiety-3_GCST007277_TS-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435863_anxiety-3_GCST007277_TS-PGC-2019.Rout","GCST90435863","anxiety-3","GCST007277","TS-PGC-2019"
0,0,1029738,1029876,970963,1029876,0.008,0.0013,0.0496,0.0209,0.0066,0.0024,0.3302,0.1297,0.0109,"GCST90435863_anxiety-3_GCST004749_lung-carcinoma-smokers.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435863_anxiety-3_GCST004749_lung-carcinoma-smokers.Rout","GCST90435863","anxiety-3","GCST004749","lung-carcinoma-smokers"
0,0,1029099,1029876,1029721,1029876,0.3623,0.0093,0.3944,0.0123,0.0548,0.0045,0.1451,0.0127,1.97e-30,"GCST90275148_ADHD-sex-M1_GCST90128471-male_SCZ-PGC-2022-males.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275148_ADHD-sex-M1_GCST90128471-male_SCZ-PGC-2022-males.Rout","GCST90275148","ADHD-sex-M1","GCST90128471-male","SCZ-PGC-2022-males"
0,304,1006053,1029876,836495,1029876,0.1011,0.0036,0.2967,0.0142,0.0044,0.0038,0.0253,0.0223,0.257,"PGC-ADHD-2022_ADHD-PGC-2022_GCST90271612_generalised-epilepsy.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-ADHD-2022_ADHD-PGC-2022_GCST90271612_generalised-epilepsy.Rout","PGC-ADHD-2022","ADHD-PGC-2022","GCST90271612","generalised-epilepsy"
0,0,1019367,1029876,1029867,1029876,0.1337,0.0122,0.0043,9e-04,6e-04,0.0023,0.0244,0.0967,0.801,"GCST010514_autism-2_GCST90042685_intestinal-cancer-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST90042685_intestinal-cancer-mother.Rout","GCST010514","autism-2","GCST90042685","intestinal-cancer-mother"
0,0,1027982,1029876,1029738,1029876,0.0763,0.0045,0.0104,9e-04,0.0054,0.0019,0.1902,0.0693,0.00607,"GCST010010_mdd-lifetime-recurrent_GCST90435667_uterine-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010010_mdd-lifetime-recurrent_GCST90435667_uterine-leiomyoma.Rout","GCST010010","mdd-lifetime-recurrent","GCST90435667","uterine-leiomyoma"
0,0,1029099,1029876,1027244,1029876,0.2628,0.0079,0.0469,0.0021,0.016,0.0021,0.1444,0.0201,6.79e-13,"GCST90275152_autism-1_GCST90129443_headache-disorder-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275152_autism-1_GCST90129443_headache-disorder-2.Rout","GCST90275152","autism-1","GCST90129443","headache-disorder-2"
0,0,1029099,1029876,1029738,1029876,0.2492,0.0072,0.0104,9e-04,0.0049,0.0017,0.0961,0.0331,0.00372,"GCST90275151_autism-sex-M1_GCST90435667_uterine-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275151_autism-sex-M1_GCST90435667_uterine-leiomyoma.Rout","GCST90275151","autism-sex-M1","GCST90435667","uterine-leiomyoma"
911853,0,24750,1029876,971300,1029876,1,0,0.0547,0.0126,1.95e-06,3.63e-06,8.33e-06,1.54e-05,0.59,"GCST001241_BIP-PGC-2011_GCST004748_lung-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST001241_BIP-PGC-2011_GCST004748_lung-carcinoma-1.Rout","GCST001241","BIP-PGC-2011","GCST004748","lung-carcinoma-1"
0,0,1029099,1029876,1025331,1029876,0.2628,0.0079,0.0162,0.0023,0.0326,0.0018,0.5002,0.0444,1.68e-29,"GCST90275152_autism-1_GCST009315_PTSD-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275152_autism-1_GCST009315_PTSD-PGC-2019.Rout","GCST90275152","autism-1","GCST009315","PTSD-PGC-2019"
0,0,1029099,1029876,1009763,1029876,0.368,0.0101,1,0,0.077,0.0072,0.1269,0.0117,2.76e-27,"GCST90275149_ADHD-1_GCST006803_SCZ-PGC-2018.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275149_ADHD-1_GCST006803_SCZ-PGC-2018.Rout","GCST90275149","ADHD-1","GCST006803","SCZ-PGC-2018"
0,0,1008231,1029876,1029867,1029876,0.0473,0.0087,0.0041,9e-04,0.0016,0.0019,0.1121,0.1428,0.432,"GCST002245_alzheimers-late-onset-4_GCST90042684_lung-cancer-family-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90042684_lung-cancer-family-mother.Rout","GCST002245","alzheimers-late-onset-4","GCST90042684","lung-cancer-family-mother"
911853,0,24750,1029876,1027982,1029876,1,0,0.0709,0.0064,-7.45e-07,1.04e-05,-2.8e-06,3.96e-05,0.944,"GCST001241_BIP-PGC-2011_GCST010009_mdd-lifetime-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST001241_BIP-PGC-2011_GCST010009_mdd-lifetime-1.Rout","GCST001241","BIP-PGC-2011","GCST010009","mdd-lifetime-1"
0,0,1027244,1029876,1029035,1029876,0.0102,8e-04,0.0339,0.0024,0.014,0.0011,0.7512,0.0762,6e-23,"GCST90225529_anxiety-others_GCST003769_depression-symp","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225529_anxiety-others_GCST003769_depression-symptoms.Rout","GCST90225529","anxiety-others","GCST003769","depression-symptoms"
0,0,1029738,1029876,1029099,1029876,0.0065,0.001,0.2424,0.0091,0.0035,0.0021,0.0888,0.052,0.0878,"GCST90435631_lymph-node-malignant-neoplasm_GCST90275157_schizo-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435631_lymph-node-malignant-neoplasm_GCST90275157_schizo-sex-M1.Rout","GCST90435631","lymph-node-malignant-neoplasm","GCST90275157","schizo-sex-M1"
0,0,1025614,1029876,907187,1029876,0.0606,0.0082,0.0592,0.005,0.0111,0.0027,0.1853,0.0517,0.000338,"GCST006465_endometrial-carcinoma-1_GCST90137412_squamous-carcinoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006465_endometrial-carcinoma-1_GCST90137412_squamous-carcinoma.Rout","GCST006465","endometrial-carcinoma-1","GCST90137412","squamous-carcinoma"
911853,716,24750,1029876,413142,1029876,1,0,0,0,-6.37e-07,1.13e-06,-Inf,NA,NA,"GCST001241_BIP-PGC-2011_GCST001198_multiple-sclerosis-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST001241_BIP-PGC-2011_GCST001198_multiple-sclerosis-2.Rout","GCST001241","BIP-PGC-2011","GCST001198","multiple-sclerosis-2"
0,0,1029099,1029876,1029738,1029876,0.3631,0.0098,0.0193,0.001,0.0334,0.0022,0.3988,0.0273,2.18e-48,"GCST90275147_ADHD-age-sex-M1_GCST90435945_peripheral-cns-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275147_ADHD-age-sex-M1_GCST90435945_peripheral-cns-disorder.Rout","GCST90275147","ADHD-age-sex-M1","GCST90435945","peripheral-cns-disorder"
0,0,1029099,1029876,1027179,1029876,0.1998,0.006,0.0342,0.0025,-0.0028,0.002,-0.0345,0.0244,0.158,"GCST90275155_mdd-5_GCST90013410_bcc-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275155_mdd-5_GCST90013410_bcc-1.Rout","GCST90275155","mdd-5","GCST90013410","bcc-1"
0,0,1029099,1029876,1029721,1029876,0.368,0.0101,0.2969,0.0089,0.0282,0.005,0.0852,0.0153,2.37e-08,"GCST90275149_ADHD-1_GCST90128471-females_SCZ-PGC-2022-females.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275149_ADHD-1_GCST90128471-females_SCZ-PGC-2022-females.Rout","GCST90275149","ADHD-1","GCST90128471-females","SCZ-PGC-2022-females"
0,0,1029867,1029876,1015421,1029876,0.0045,0.0012,0.2865,0.0263,0.0066,0.0031,0.1835,0.0903,0.0422,"GCST90042698_lung-cancer-family-sibling_GCST003566_multiple-sclerosis-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042698_lung-cancer-family-sibling_GCST003566_multiple-sclerosis-1.Rout","GCST90042698","lung-cancer-family-sibling","GCST003566","multiple-sclerosis-1"
0,0,1029738,1029876,1029721,1029876,0.0169,0.0011,0.2969,0.0089,0.0259,0.0019,0.3657,0.029,2.37e-36,"GCST90435857_mood-disorder_GCST90128471-females_SCZ-PGC-2022-females.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435857_mood-disorder_GCST90128471-females_SCZ-PGC-2022-females.Rout","GCST90435857","mood-disorder","GCST90128471-females","SCZ-PGC-2022-females"
0,0,1029867,1029876,1029867,1029876,0.021,0.0027,0.0228,0.0038,-0.0025,0.0022,-0.1156,0.1001,0.248,"GCST90042844_anxiety-treatment-2_GCST90042786_depression-trauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042844_anxiety-treatment-2_GCST90042786_depression-trauma.Rout","GCST90042844","anxiety-treatment-2","GCST90042786","depression-trauma"
0,0,1025614,1029876,1029738,1029876,0.0723,0.0078,0.0102,9e-04,0.0077,0.0021,0.2846,0.0794,0.000338,"GCST006465_endometrial-carcinoma-1_GCST90435666_uterine-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006465_endometrial-carcinoma-1_GCST90435666_uterine-benign-neoplasm.Rout","GCST006465","endometrial-carcinoma-1","GCST90435666","uterine-benign-neoplasm"
0,0,1029867,1029876,1029867,1029876,0.0391,0.0025,0.0052,0.001,-6e-04,0.0012,-0.0398,0.0819,0.627,"GCST90042841_anxiety-medication_GCST90043889_breast-neoplasm-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042841_anxiety-medication_GCST90043889_breast-neoplasm-1.Rout","GCST90042841","anxiety-medication","GCST90043889","breast-neoplasm-1"
0,0,1029867,1029876,1029867,1029876,0.0115,0.0014,0.0145,0.0012,0.0016,7e-04,0.1224,0.0563,0.0297,"GCST90041886_breast-carcinoma-2_GCST90042860_crc-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041886_breast-carcinoma-2_GCST90042860_crc-benign-neoplasm.Rout","GCST90041886","breast-carcinoma-2","GCST90042860","crc-benign-neoplasm"
0,0,1029867,1029876,971300,1029876,0.0122,0.0015,0.0547,0.0126,0.004,0.0017,0.1552,0.0678,0.022,"GCST90041886_breast-carcinoma-2_GCST004748_lung-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041886_breast-carcinoma-2_GCST004748_lung-carcinoma-1.Rout","GCST90041886","breast-carcinoma-2","GCST004748","lung-carcinoma-1"
0,0,1029035,1029876,1029738,1029876,0.0339,0.0024,0.1055,0.0125,0.0463,0.0041,0.7744,0.085,7.91e-20,"GCST003769_depression-symp","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003769_depression-symptoms_GCST009980_mdd-trauma.Rout","GCST003769","depression-symptoms","GCST009980","mdd-trauma"
0,0,1029767,1029876,1029738,1029876,0.0475,0.015,0.0104,9e-04,2e-04,0.0019,0.0086,0.0836,0.918,"GCST007511_alzheimers-late-onset-1_GCST90435667_uterine-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST007511_alzheimers-late-onset-1_GCST90435667_uterine-leiomyoma.Rout","GCST007511","alzheimers-late-onset-1","GCST90435667","uterine-leiomyoma"
0,0,1029738,1029876,1029738,1029876,0.0178,0.0017,0.0102,9e-04,0.0031,7e-04,0.2322,0.0492,2.38e-06,"GCST90435601_breast-cancer-2_GCST90435666_uterine-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435601_breast-cancer-2_GCST90435666_uterine-benign-neoplasm.Rout","GCST90435601","breast-cancer-2","GCST90435666","uterine-benign-neoplasm"
0,1967,1029099,1029876,1027488,1029876,0.178,0.0101,0.0052,0.0012,-0.0043,0.0021,-0.1429,0.0706,0.0431,"GCST90275151_autism-sex-M1_GCST90011809_melanoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275151_autism-sex-M1_GCST90011809_melanoma-1.Rout","GCST90275151","autism-sex-M1","GCST90011809","melanoma-1"
0,0,1019367,1029876,1029867,1029876,0.1337,0.0122,0.0057,0.0011,-0.0041,0.0019,-0.148,0.0678,0.0289,"GCST010514_autism-2_GCST90043889_breast-neoplasm-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST90043889_breast-neoplasm-1.Rout","GCST010514","autism-2","GCST90043889","breast-neoplasm-1"
0,0,1029099,1029876,1029738,1029876,0.3623,0.0093,0.0201,0.002,8e-04,0.0016,0.01,0.0187,0.595,"GCST90275148_ADHD-sex-M1_GCST90435594_skin-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275148_ADHD-sex-M1_GCST90435594_skin-cancer.Rout","GCST90275148","ADHD-sex-M1","GCST90435594","skin-cancer"
0,0,1029867,1029876,1029867,1029876,0.0085,0.001,0.0095,0.001,5e-04,7e-04,0.0613,0.0777,0.43,"GCST90042686_breast-cancer-family-mother_GCST90042682_depression-family-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042686_breast-cancer-family-mother_GCST90042682_depression-family-mother.Rout","GCST90042686","breast-cancer-family-mother","GCST90042682","depression-family-mother"
0,0,1027244,1029876,1029335,1029876,0.0089,9e-04,0,0,4e-04,0.0012,Inf,NA,NA,"GCST90225527_anxiety-2_GCST90428117_prostate-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225527_anxiety-2_GCST90428117_prostate-cancer.Rout","GCST90225527","anxiety-2","GCST90428117","prostate-cancer"
0,0,1029738,1029876,1029867,1029876,0.0101,0.001,0.023,0.0025,5e-04,9e-04,0.035,0.0603,0.562,"GCST90435863_anxiety-3_GCST90041853_prostate-cancer-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435863_anxiety-3_GCST90041853_prostate-cancer-5.Rout","GCST90435863","anxiety-3","GCST90041853","prostate-cancer-5"
0,0,1029721,1029876,1029867,1029876,0.3874,0.0124,0.0063,0.0017,0.0034,0.0028,0.0689,0.0578,0.233,"GCST90128471-male_SCZ-PGC-2022-males_GCST90044453_uterine-polyp-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90128471-male_SCZ-PGC-2022-males_GCST90044453_uterine-polyp-2.Rout","GCST90128471-male","SCZ-PGC-2022-males","GCST90044453","uterine-polyp-2"
2336,0,1026422,1029876,1025340,1029876,0.0249,0.0046,0.4255,0.015,3e-04,0.0034,0.0026,0.0331,0.937,"GCST90011808_prostate-cancer-3_GCST009337_SCZ-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011808_prostate-cancer-3_GCST009337_SCZ-PGC-2019.Rout","GCST90011808","prostate-cancer-3","GCST009337","SCZ-PGC-2019"
0,1894,1029867,1029876,1027561,1029876,0.0088,0.0013,0.0084,0.0017,6e-04,0.001,0.0731,0.1132,0.518,"GCST90042686_breast-cancer-family-mother_GCST90011816_cervical-cancer-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042686_breast-cancer-family-mother_GCST90011816_cervical-cancer-2.Rout","GCST90042686","breast-cancer-family-mother","GCST90011816","cervical-cancer-2"
0,716,1029738,1029876,413142,1029876,0.105,0.0162,0,0,-0.0122,0.0073,-Inf,NA,NA,"GCST009980_mdd-trauma_GCST001198_multiple-sclerosis-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST009980_mdd-trauma_GCST001198_multiple-sclerosis-2.Rout","GCST009980","mdd-trauma","GCST001198","multiple-sclerosis-2"
0,0,1008231,1029876,1029099,1029876,0.0473,0.0087,0.1321,0.0067,0.0057,0.0049,0.0719,0.0621,0.247,"GCST002245_alzheimers-late-onset-4_GCST90275153_mdd-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90275153_mdd-age-sex-M1.Rout","GCST002245","alzheimers-late-onset-4","GCST90275153","mdd-age-sex-M1"
0,0,1000963,1029876,1025614,1029876,0.194,0.0074,0.0375,0.004,-0.0099,0.0039,-0.1159,0.0455,0.0109,"GCST008465_ANN-PGC-2019_GCST006464_endometrial-carcinoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST008465_ANN-PGC-2019_GCST006464_endometrial-carcinoma-2.Rout","GCST008465","ANN-PGC-2019","GCST006464","endometrial-carcinoma-2"
